id,name,age,city,country,department,salary,email,join_date,score
, Ali ,29,LILLE,france,  ,2500,test@yahoo.com,2023-01-05,60
1204.0,Omar,25,Paris,FRA,,4000,test@yahoo.com,Jan 5 2023,20
,Fatima,??,Lille,France,Marketing,3000,invalid-email,Jan 5 2023,50
1206.0,SARA,30,,FRA,Finance,3000,,not_a_date,10
478.0,,29, LILLE ,France,it,1800,,2023/01/05,60
152.0, Sara ,20,Marseille,, HR ,4000,contact@outlook.com,2023-01-05,20
220.0, Fatima ,21,Lille,,HR,4000,user@gmail.com,2023/01/05,10
, Youssef ,23, LILLE ,FRA,it,3000,contact@outlook.com,2023/01/05,30
274.0,Sara,27,,FRA,HR,2200,contact@outlook.com,,70
2.0,,??,Lyon,France,Finance,3000,user@gmail.com,05/01/2023,70
, Lina ,20,PARIS,,Finance,,,Jan 5 2023,20
215.0,Omar,27,,,HR,3500,invalid-email,not_a_date,N/A
,,??,marseille,france,Sales,2000,user@gmail.com,05/01/2023,30
,Ali,twenty,,france,IT,??,contact@outlook.com,2023/01/05,100
1217.0,Karim,27,lyon,FR,,2000,invalid-email,05/01/2023,100
,Omar,22,Lyon,FR,Sales,3000,,05/01/2023,
420.0,Fatima,27,paris,,,4k,test@yahoo.com,05/01/2023,100
, Mohamed ,23,paris,france,SALES,1800,contact@outlook.com,05/01/2023,30
1221.0,Amina,23,paris,France, SALES ,4000,,Jan 5 2023,N/A
1222.0,Fatima,25,marseille,FRA,IT,3000€,invalid-email,,10
1223.0, Youssef ,25,lyon,FR,SALES,2500,contact@outlook.com,2023-01-05,30
1224.0,Ali,30,Marseille,france,Marketing,,contact@outlook.com,not_a_date,20
1225.0, Youssef ,27, Marseille ,FR, Marketing ,2000,user@gmail.com,,10
,mohamed ,??,PARIS,FR,it,-100,contact@outlook.com,,fifty
,Amina,25,Lyon,, Marketing ,2500,,2023/01/05,20
1228.0,Mohamed,30,,France,IT,4k,,,40
,Nadia,21,paris,, it ,3000,,2023/01/05,fifty
,SARA,22,Paris,france,Finance,4000,,,50
,Lina,25,LILLE,, Sales ,4000,user@gmail.com,2023/01/05,70
,mohamed ,20,PARIS,,Marketing,-100,test@yahoo.com,Jan 5 2023,10
,Ali,twenty,Lyon,, SALES ,,,not_a_date,90
1234.0,Mohamed,27, Lille ,FRA,,999999,invalid-email,2023/01/05,100
1235.0,Mohamed,20,PARIS,,Finance,4k,,2023-01-05,fifty
262.0, Omar ,,Lille,FR,Marketing,2500,contact@outlook.com,,50
1237.0,Mohamed,23,Paris,, Finance ,3000,user@gmail.com,,30
482.0,,22,lyon,France,Finance,2500,,2023-01-05,10
332.0, ali ,29,Marseille,FR,Sales,-100,,Jan 5 2023,N/A
68.0,,29, lyon ,FR,IT,??,user@gmail.com,,60
,Youssef,22,lyon,France,,??,,2023-01-05,N/A
,Karim,30,lyon,,  ,2500,invalid-email,05/01/2023,60
1243.0,Amina,30,marseille,france,,2500,,,70
1244.0,,27,paris,FRA,HR,,test@yahoo.com,,30
,Nadia,,PARIS,,Marketing,1800,contact@outlook.com,05/01/2023,30
418.0, ali ,29,Lyon,France,HR,2000,invalid-email,05/01/2023,80
,Karim,21,Lille,france,IT,4k,user@gmail.com,2023/01/05,70
1248.0,,20,,France,HR,2500,user@gmail.com,Jan 5 2023,30
,Amina,20,Paris,France,,-100,contact@outlook.com,,N/A
1250.0,Mohamed,27,,FRA,HR,3000,contact@outlook.com,2023/01/05,30
1251.0, Omar ,,lyon,,,2000,user@gmail.com,,10
,Youssef,21,Lille,FRA,HR,1800,test@yahoo.com,2023-01-05,40
218.0, Mohamed ,25,,FR,Finance,??,invalid-email,,N/A
1254.0,Nadia,22,paris,france,Sales,3000,contact@outlook.com,2023-01-05,100
1255.0,Lina,21,Paris,,HR,2200,invalid-email,not_a_date,60
1256.0,  ali  ,26,PARIS,, Marketing ,4k,contact@outlook.com,Jan 5 2023,20
138.0,  ali  ,25,lyon,,Sales,999999,user@gmail.com,,30
,Mohamed,25,PARIS,FRA,,-100,invalid-email,,20
,Karim,,lyon,france,Sales,3500,test@yahoo.com,05/01/2023,fifty
197.0, Lina ,27,marseille,FRA,SALES,4k,,Jan 5 2023,30
,  ,23,marseille,FRA,,,,not_a_date,80
,,23,marseille,France,SALES,3000€,,,N/A
,Fatima,, paris ,france,it,1800,test@yahoo.com,,10
, Nadia ,22, paris ,France,it,3500,test@yahoo.com,Jan 5 2023,80
,,26,Lyon,france,Finance,1800,,05/01/2023,20
,SARA,22,marseille,,IT,-100,invalid-email,Jan 5 2023,10
1267.0,  ali  ,29,paris,FRA,HR,1800,test@yahoo.com,Jan 5 2023,30
1268.0,Sara,20,,FRA,HR,999999,test@yahoo.com,2023/01/05,N/A
, Omar ,,lyon,FRA, SALES ,-100,contact@outlook.com,2023/01/05,fifty
, Ali ,24,paris,france,IT,??,user@gmail.com,not_a_date,fifty
,Mohamed,20,marseille,FRA,,3000€,,,50
,Omar,24,Lyon,FRA,HR,3000,user@gmail.com,not_a_date,70
1273.0,SARA,23,marseille,,IT,2500,invalid-email,05/01/2023,N/A
,Amina,??,paris,,,,contact@outlook.com,,
207.0, Mohamed ,20,Marseille,,SALES,2500,contact@outlook.com,2023-01-05,20
39.0,Amina,twenty,Marseille,France,Finance,3000,test@yahoo.com,not_a_date,20
1277.0, Amina ,20,lyon,france,,2500,,2023-01-05,40
1278.0,Amina,29, Paris ,,,1800,user@gmail.com,Jan 5 2023,20
483.0,Ali,25, lyon ,FRA,,2500,contact@outlook.com,,70
371.0,Mohamed,,,France,it,4000,,not_a_date,20
1281.0,Ali,29,marseille,FRA,IT,3000,test@yahoo.com,05/01/2023,
1282.0,,30,paris,,Finance,2500,,,30
,Mohamed,28,Lille,,,999999,contact@outlook.com,2023/01/05,fifty
67.0,Youssef,25,,FRA,IT,-100,,2023/01/05,40
,Amina,21,PARIS,,,2000,user@gmail.com,05/01/2023,fifty
445.0,Omar,??,paris,FRA,Sales,,contact@outlook.com,05/01/2023,50
1287.0,Youssef,29,Marseille,FR,Sales,2000,test@yahoo.com,,fifty
235.0,Nadia,24,LILLE,,HR,2000,,2023/01/05,10
186.0, Karim ,26,,,HR,,contact@outlook.com,not_a_date,100
487.0,Lina,21,,FRA,,,contact@outlook.com,,10
,Ali,,Lyon,,,1800,test@yahoo.com,,20
148.0,Mohamed,29,marseille,France,Finance,4000,invalid-email,,20
178.0,Nadia,30,Lille,FRA,Sales,2000,test@yahoo.com,,20
469.0, mohamed  ,26, Lyon ,FRA,it,2000,contact@outlook.com,Jan 5 2023,100
1295.0,SARA,,LILLE,France,Marketing,,user@gmail.com,not_a_date,30
485.0,Mohamed,30,Lyon,FR,IT,4k,invalid-email,2023-01-05,fifty
185.0,Nadia,23,Paris,france,IT,999999,,2023/01/05,50
,Mohamed,21,PARIS,France,Marketing,4000,user@gmail.com,Jan 5 2023,N/A
231.0,Omar,23,,FR,HR,1800,user@gmail.com,2023/01/05,60
493.0, Mohamed ,23,Marseille,FRA,,,,,fifty
, Karim ,25,  ,FRA, IT ,3000€,,05/01/2023,20
, Amina ,29, PARIS ,FR,it,1800,test@yahoo.com,2023/01/05,30
255.0,Sara,twenty,,FRA,Marketing,3000€,,2023-01-05,80
1304.0, ali ,27,,,Sales,1800,test@yahoo.com,,40
,Omar,twenty,PARIS,, SALES ,2500,contact@outlook.com,05/01/2023,40
,Amina,20,Marseille,FR, IT ,3000,contact@outlook.com,not_a_date,20
358.0, ali ,27,marseille,FRA,it,3500,,2023/01/05,90
498.0,Sara,22,LILLE,FRA,it,2200,,not_a_date,30
277.0,Karim,24,,,SALES,??,contact@outlook.com,,100
1310.0,Sara,twenty,paris,France,IT,4k,invalid-email,2023-01-05,80
,,28, paris ,,,3000€,,,10
341.0,,26,Lyon,france,,3000€,invalid-email,2023-01-05,40
438.0,Sara,25,LILLE,FRA,SALES,1800,contact@outlook.com,,40
259.0,Youssef,30,lyon,FR,SALES,??,test@yahoo.com,2023-01-05,70
1315.0,Ali,22,Marseille,,it,3500,test@yahoo.com,not_a_date,70
,Karim,23,,,SALES,1800,,2023/01/05,30
, Karim ,,PARIS,FRA,it,3000€,test@yahoo.com,2023/01/05,40
,mohamed ,22,Lille,France, SALES ,999999,,Jan 5 2023,90
81.0,Fatima,21,paris,France,SALES,1800,,,100
1320.0, Amina ,,Lille,France, SALES ,1800,,,30
,  ali  ,twenty,Marseille,france,Finance,??,test@yahoo.com,Jan 5 2023,40
1322.0,SARA,twenty, marseille ,FR,IT,3000,user@gmail.com,05/01/2023,
,Amina,??,paris,France,,4k,user@gmail.com,2023-01-05,30
144.0,,22,paris,France,,3500,test@yahoo.com,2023/01/05,20
1325.0,Karim,21,LILLE,, Sales ,2500,,2023/01/05,70
455.0, ali ,27,PARIS,france, Marketing ,1800,test@yahoo.com,,100
,,20,paris,FR,it,,,not_a_date,90
1328.0,Omar,, lyon ,France,Finance,4k,user@gmail.com,not_a_date,10
,mohamed ,22,Lyon,FR,Sales,2500,user@gmail.com,Jan 5 2023,30
1330.0, SARA ,,PARIS,FR,Marketing,,test@yahoo.com,2023-01-05,60
, ali ,24,LILLE,,,4000,,2023/01/05,40
1332.0,Fatima,30,lyon,FRA,Sales,4k,,Jan 5 2023,30
1333.0,SARA,27,marseille,FRA,SALES,4k,,Jan 5 2023,60
1334.0,Amina,26,marseille,france, it ,3500,,,20
1335.0,,20,Lille,FR,SALES,3000,,,
,Lina,26,Paris,France,HR,999999,contact@outlook.com,2023/01/05,fifty
95.0,Fatima,21,Lyon,,it,3500,test@yahoo.com,,60
1338.0,Lina,, Paris ,,it,2500,invalid-email,not_a_date,fifty
1339.0,Omar,21,marseille,FR,Finance,3000€,test@yahoo.com,2023-01-05,90
, Amina ,twenty,,France,SALES,??,invalid-email,Jan 5 2023,60
1341.0,Ali,twenty,LILLE,FRA,IT,3000,invalid-email,2023-01-05,20
1342.0,Amina,25,  ,FRA,Finance,4k,user@gmail.com,Jan 5 2023,10
,Ali,27,lyon,france, SALES ,1800,,not_a_date,10
, Ali ,21,LILLE,France,SALES,-100,contact@outlook.com,Jan 5 2023,60
385.0,Karim,21, Lille ,FR,,4k,user@gmail.com,2023/01/05,50
356.0,Nadia,??,,France,it,4k,user@gmail.com,2023-01-05,40
1347.0,Mohamed,21,Marseille,, SALES ,2500,test@yahoo.com,2023-01-05,40
370.0,,28,Paris,,IT,3000,user@gmail.com,2023-01-05,10
484.0,Sara,24,Marseille,,SALES,3000,,05/01/2023,30
298.0,Sara,22,Marseille,france,SALES,??,invalid-email,,20
,Fatima,29,LILLE,,,3000,contact@outlook.com,,N/A
1352.0,Sara,24,lyon,, Sales ,3500,,,40
,SARA,??, Lyon ,,Sales,2000,invalid-email,2023-01-05,40
, Fatima ,27,marseille,france,,2000,contact@outlook.com,05/01/2023,100
,Omar,??, Marseille ,FR,,??,test@yahoo.com,,90
1356.0,Fatima,25, marseille ,FRA,,2500,invalid-email,05/01/2023,20
142.0, Mohamed ,30,lyon,,Sales,2200,invalid-email,2023-01-05,N/A
1358.0,Ali,27,PARIS,FR,IT,,,not_a_date,80
180.0,Sara,28,paris,FR,SALES,2500,test@yahoo.com,2023/01/05,90
,Lina,20,LILLE,FR,it,2000,user@gmail.com,,70
374.0,Fatima,24,Lyon,FRA,HR,4k,contact@outlook.com,not_a_date,100
,Karim,21,,France,Finance,2000,test@yahoo.com,2023-01-05,10
1363.0, Amina ,24,Lyon,France,,2000,contact@outlook.com,05/01/2023,100
, Karim ,26,marseille,France,Finance,-100,,Jan 5 2023,80
1365.0,mohamed ,23,Marseille,, Marketing ,-100,,Jan 5 2023,N/A
1366.0,Mohamed,28,,FRA,Marketing,-100,test@yahoo.com,05/01/2023,60
1367.0,Mohamed,22,Marseille,FRA,HR,1800,,2023/01/05,70
1368.0,Mohamed,24, paris ,france,IT,4k,contact@outlook.com,2023/01/05,100
0.0,,23,LILLE,France,IT,1800,,,50
1370.0, Omar ,28,PARIS,france,Sales,2000,contact@outlook.com,,N/A
171.0,Nadia,,Marseille,,Marketing,??,invalid-email,Jan 5 2023,60
1372.0,,25,lyon,, it ,3000€,,,100
1373.0,Youssef,30,Lille,,IT,2200,invalid-email,,40
1374.0,Lina,27,Paris,france,SALES,3500,test@yahoo.com,,20
99.0, ali ,21,lyon,,  ,,,05/01/2023,50
,Lina,25, marseille ,,SALES,3000,contact@outlook.com,05/01/2023,10
,SARA,25,,France,SALES,999999,invalid-email,not_a_date,fifty
405.0,Youssef,21,Paris,FRA, HR ,,,05/01/2023,90
494.0, Amina ,28,,france,Marketing,,contact@outlook.com,2023-01-05,fifty
1380.0,Nadia,20,Lyon,FR, Sales ,1800,invalid-email,Jan 5 2023,10
220.0, ali ,??,Paris,France,Marketing,2200,contact@outlook.com,Jan 5 2023,fifty
, ali ,twenty,Lille,france, Sales ,-100,contact@outlook.com,05/01/2023,N/A
100.0, Amina ,21,lyon,france,IT,,contact@outlook.com,05/01/2023,fifty
,Karim,26,marseille,France,Marketing,3000,,Jan 5 2023,30
288.0, ali ,25,,france,Finance,3000,test@yahoo.com,2023/01/05,90
102.0,Youssef,21,lyon,,,3000€,test@yahoo.com,2023/01/05,fifty
448.0,Sara,22,Lille,FRA, it ,3000€,,,60
239.0,Karim,27,marseille,FRA,,1800,,2023-01-05,fifty
1389.0,mohamed ,22,,FR,Finance,4k,,Jan 5 2023,30
,,29,lyon,France,SALES,2200,invalid-email,,10
,Nadia,??,Paris,France,IT,3000,,2023-01-05,60
1392.0,,24,,FRA,it,1800,user@gmail.com,,100
,SARA,,Paris,,Finance,3000€,test@yahoo.com,not_a_date,N/A
495.0, Mohamed ,23,,,HR,3000,,Jan 5 2023,N/A
1395.0,mohamed ,27,,,Finance,2000,user@gmail.com,2023-01-05,30
1396.0,Omar,21,Lyon,france,Sales,,user@gmail.com,,90
227.0,Ali,21,lyon,FRA,,2200,test@yahoo.com,,90
, ali ,27,,,Sales,4000,test@yahoo.com,,10
1399.0,,,,france,HR,3000€,,,90
102.0,Nadia,24, lyon ,,Sales,4k,invalid-email,Jan 5 2023,
140.0,Karim,,paris,FRA, SALES ,4000,test@yahoo.com,2023-01-05,50
1402.0,Amina,26,Paris,,Marketing,1800,,,
317.0,Ali,25, PARIS ,FRA,,3000,user@gmail.com,05/01/2023,60
,Fatima,25,Lille,FRA,,2000,test@yahoo.com,,30
,SARA,29,Marseille,FRA, HR ,3000,,Jan 5 2023,70
, Nadia ,26,LILLE,, HR ,4k,,not_a_date,fifty
,Youssef,22, Marseille ,,it,4k,,,70
1408.0,Ali,??, PARIS ,france,Sales,??,user@gmail.com,2023/01/05,
243.0,mohamed ,23,Lyon,France,HR,-100,invalid-email,,70
1410.0,Ali,29,lyon,France,IT,-100,user@gmail.com,2023/01/05,fifty
, ali ,??,Paris,france,it,2000,,2023/01/05,70
,Amina,28,Lyon,france, Marketing ,,invalid-email,,50
1413.0,SARA,22,marseille,,Finance,2000,,2023-01-05,
,Sara,23,Paris,france,IT,3500,invalid-email,not_a_date,90
1415.0,Lina,22,,,,,test@yahoo.com,,40
292.0, Omar ,25,Marseille,,,2200,user@gmail.com,2023/01/05,70
320.0,,21,,France,HR,999999,,Jan 5 2023,20
60.0,Fatima,20,  ,, it ,1800,test@yahoo.com,,50
472.0,Karim,,Marseille,France,HR,3000,user@gmail.com,not_a_date,100
,,29,Lille,FR,SALES,4k,user@gmail.com,not_a_date,N/A
1421.0, Amina ,27,lyon,,IT,1800,contact@outlook.com,2023/01/05,50
102.0,,twenty,Paris,france,Finance,3000€,,Jan 5 2023,fifty
1423.0,Fatima,27,paris,,IT,3500,user@gmail.com,2023/01/05,100
,  ,21, Lille ,FRA,HR,3000,,2023-01-05,20
18.0,Omar,23,,FR,SALES,,contact@outlook.com,,40
1426.0,Ali,twenty,Lyon,, SALES ,??,,,10
282.0, Ali ,26, marseille ,,HR,4000,,2023/01/05,90
1428.0,Nadia,21,  ,FR,it,2500,contact@outlook.com,2023/01/05,10
1429.0, Sara ,29,Paris,france,SALES,-100,,not_a_date,10
1430.0,,,Lyon,France,Sales,1800,test@yahoo.com,2023/01/05,30
1431.0,Lina,25,,,Finance,3000,test@yahoo.com,not_a_date,70
,Sara,30,paris,France, Marketing ,3000€,test@yahoo.com,2023/01/05,N/A
376.0,  ,??,Lyon,FRA,Marketing,3500,,Jan 5 2023,
,,24,Marseille,,,3000€,user@gmail.com,2023-01-05,60
461.0, SARA ,29,LILLE,FR,Sales,2500,test@yahoo.com,,90
118.0, SARA ,28,Lyon,France,it,-100,test@yahoo.com,2023-01-05,40
357.0, ali ,twenty,LILLE,France,IT,,user@gmail.com,Jan 5 2023,50
301.0,Youssef,??,paris,France,Marketing,4k,invalid-email,2023/01/05,10
441.0, Karim ,27,Paris,france,Finance,4000,test@yahoo.com,,70
1440.0, ali ,24,Paris,,it,1800,,,60
472.0,mohamed ,twenty,  ,france, IT ,3500,,,100
222.0,mohamed ,,Paris,France,,4000,,,50
,Nadia,26,,,,3000,test@yahoo.com,2023/01/05,80
1444.0,Mohamed,20, lyon ,,Marketing,2000,test@yahoo.com,,90
151.0, Amina ,26,Paris,,Marketing,3500,contact@outlook.com,,50
,mohamed ,twenty,  ,France,Sales,3000,,,60
428.0,,22, LILLE ,FRA,IT,,user@gmail.com,2023/01/05,10
494.0,Nadia,30,Lille,france, SALES ,1800,,2023-01-05,50
,Omar,25,paris,FRA,HR,3000,contact@outlook.com,Jan 5 2023,80
1450.0, ali ,22,PARIS,,IT,2500,user@gmail.com,,10
,Omar,??,LILLE,, it ,1800,,,40
,Youssef,24, Paris ,,it,3000€,,2023-01-05,100
120.0,Sara,21,Lille,FRA,Sales,3000€,user@gmail.com,05/01/2023,40
,Lina,??,,FRA, Sales ,??,invalid-email,Jan 5 2023,30
12.0,Amina,twenty,Marseille,FR,SALES,??,contact@outlook.com,2023/01/05,50
1456.0,Mohamed,25,Paris,FR,HR,4k,user@gmail.com,2023-01-05,100
108.0,Omar,,Lille,,it,2500,invalid-email,,100
, SARA ,22,marseille,,Sales,2000,test@yahoo.com,not_a_date,90
, Omar ,,marseille,,Sales,3000€,user@gmail.com,not_a_date,80
,Omar,27,Marseille,FR, Finance ,4k,contact@outlook.com,05/01/2023,60
124.0, Fatima ,27,Marseille,,Sales,-100,test@yahoo.com,2023/01/05,N/A
490.0, Lina ,21,Marseille,,,2000,contact@outlook.com,,80
1463.0,Nadia,twenty, marseille ,france,HR,3000€,test@yahoo.com,,70
, ali ,22,,FR,Marketing,3500,contact@outlook.com,2023-01-05,20
209.0,Omar,22,,FRA,Finance,2200,invalid-email,2023-01-05,30
61.0,Youssef,twenty,Lille,,,-100,user@gmail.com,05/01/2023,10
426.0,Ali,,PARIS,France,HR,3000€,,2023/01/05,70
1468.0,Karim,,Lille,france,Marketing,2000,contact@outlook.com,,60
,Amina,21,Paris,France,it,,invalid-email,,80
379.0,Youssef,twenty,LILLE,,HR,-100,test@yahoo.com,,fifty
, Sara ,22, Paris ,,it,??,,2023/01/05,70
164.0,Mohamed,28,  ,FR, Sales ,2500,contact@outlook.com,2023/01/05,60
,Omar,28,,,SALES,3000,contact@outlook.com,2023/01/05,60
1474.0,Mohamed,20,Lyon,FRA,,3000,,not_a_date,60
50.0,Youssef,22,paris,FR,Marketing,,invalid-email,05/01/2023,30
147.0,Amina,twenty,paris,france,Marketing,2200,user@gmail.com,05/01/2023,90
,mohamed ,22,Paris,, IT ,3000€,,,40
3.0,,??,Paris,FR,Finance,3000,,2023/01/05,N/A
,Mohamed,??,LILLE,FR, Sales ,-100,,,20
227.0,Nadia,24,paris,france,Marketing,-100,,2023-01-05,60
1481.0,SARA,twenty, Lyon ,,Sales,3500,test@yahoo.com,not_a_date,60
141.0, ali ,,Lille,,Sales,-100,,Jan 5 2023,10
1483.0,,,Lille,FR,Finance,3000€,,,
,  ali  ,20,Lyon,france,SALES,2500,,05/01/2023,50
1485.0,Nadia,??,PARIS,,,3000,test@yahoo.com,05/01/2023,
1486.0,Omar,??,Lyon,France,SALES,2000,invalid-email,not_a_date,100
,Mohamed,20, marseille ,,Marketing,4k,invalid-email,,100
,Lina,27,Lille,,HR,3000,test@yahoo.com,Jan 5 2023,
248.0,mohamed ,30,marseille,,it,3000€,invalid-email,Jan 5 2023,20
1490.0,,twenty,lyon,FRA,,3500,test@yahoo.com,,70
1491.0,Nadia,25,,France,it,-100,invalid-email,,30
396.0,,twenty,LILLE,, SALES ,??,test@yahoo.com,2023-01-05,50
,Fatima,??,marseille,France,,999999,contact@outlook.com,Jan 5 2023,
162.0,Karim,twenty,LILLE,FRA,SALES,3000,user@gmail.com,Jan 5 2023,80
1495.0,Lina,30,Paris,FR,,4000,test@yahoo.com,not_a_date,30
1496.0,mohamed ,30,paris,, it ,2200,,not_a_date,10
,Ali,twenty,marseille,France,it,3500,,2023-01-05,
, Fatima ,25,Lille,france,HR,3000€,invalid-email,,N/A
117.0,mohamed ,22,Marseille,FR, SALES ,2500,,,40
1500.0,Ali,??,Paris,,Sales,3000€,invalid-email,,80
1501.0,Youssef,24,Paris,france,Finance,1800,contact@outlook.com,,20
416.0, ali ,26, PARIS ,,Marketing,2000,user@gmail.com,2023-01-05,90
,mohamed ,,marseille,France,IT,-100,,not_a_date,30
,Amina,twenty,marseille,france, Marketing ,999999,contact@outlook.com,2023/01/05,90
1505.0, Youssef ,24,LILLE,france,Sales,3000,,not_a_date,80
192.0,Karim,21,Lyon,FRA,  ,3000,invalid-email,Jan 5 2023,N/A
,Fatima,26, Paris ,FRA,SALES,3500,,,20
1508.0,Amina,20,marseille,france,,3500,invalid-email,not_a_date,20
329.0, Lina ,22,,France,Sales,3000€,test@yahoo.com,05/01/2023,80
1510.0,Sara,22,marseille,,,3000€,,,100
1511.0,Ali,twenty,LILLE,FR,SALES,3000,,Jan 5 2023,30
18.0,SARA,29,,FRA,IT,3000,,05/01/2023,fifty
287.0,Omar,27,Marseille,, Finance ,3500,invalid-email,,80
,,,paris,France, SALES ,-100,user@gmail.com,2023/01/05,30
1515.0, Mohamed ,28,paris,france,Finance,,user@gmail.com,2023-01-05,70
1516.0, ali ,twenty,Lille,FRA, HR ,-100,,2023/01/05,70
4.0, Sara ,26,lyon,, Marketing ,3000€,contact@outlook.com,not_a_date,60
,Mohamed,22,lyon,,Finance,999999,,,60
,Youssef,27, LILLE ,france,it,-100,,,30
,SARA,??,LILLE,France,it,4000,test@yahoo.com,05/01/2023,80
1521.0,Youssef,,Lyon,france,Sales,3000€,invalid-email,Jan 5 2023,20
, Nadia ,29,PARIS,France,it,??,,05/01/2023,60
1523.0,,23, lyon ,FR,SALES,4k,,Jan 5 2023,60
319.0,  ,24,Lille,,Finance,2000,,05/01/2023,20
1525.0,Youssef,22, lyon ,, Sales ,2200,,not_a_date,
392.0,Lina,29,,,Marketing,999999,,,100
342.0,Fatima,22,Paris,france,Finance,2000,,05/01/2023,30
84.0,,20,Marseille,France,IT,2200,,,80
,Nadia,25, lyon ,,Sales,2500,,2023/01/05,70
396.0,SARA,27, Marseille ,FR,,3500,,2023-01-05,100
1531.0,Mohamed,30, lyon ,,HR,4000,,2023/01/05,80
355.0,  ali  ,21,Lille,FRA, it ,2200,user@gmail.com,,60
437.0,mohamed ,30, Marseille ,, SALES ,2500,,not_a_date,40
195.0, Mohamed ,, Paris ,france,,3500,,05/01/2023,10
300.0,Lina,21,Marseille,FR,,1800,,Jan 5 2023,10
331.0, ali ,27,marseille,France,Marketing,3000,,2023-01-05,100
1537.0,,, LILLE ,,,,test@yahoo.com,2023/01/05,N/A
,mohamed ,28,paris,France,it,1800,,,30
,Mohamed,??,PARIS,France,SALES,2000,user@gmail.com,2023/01/05,
1540.0,Lina,21,Lille,FR,Finance,??,,,10
,,25,PARIS,,it,3000€,user@gmail.com,,70
, ali ,20,paris,france,,2200,,Jan 5 2023,20
88.0,Ali,24,,france,,4000,test@yahoo.com,,N/A
1544.0,Youssef,24, Lille ,FR, Sales ,3500,invalid-email,not_a_date,N/A
,,27,paris,France,Sales,2200,,2023-01-05,30
, ali ,20, PARIS ,France,Finance,??,contact@outlook.com,2023/01/05,20
, Fatima ,24,,,Finance,-100,,05/01/2023,50
27.0,SARA,24,PARIS,FR,HR,4k,contact@outlook.com,2023/01/05,40
1549.0,Youssef,23,PARIS,FR,Marketing,-100,invalid-email,Jan 5 2023,20
250.0,Amina,25,Marseille,,,,,,30
,Karim,22,Lille,,Finance,-100,invalid-email,Jan 5 2023,
, mohamed  ,24,Lyon,FR,,3000€,,,50
,mohamed ,23, lyon ,france,,3000,user@gmail.com,2023-01-05,90
,Mohamed,27,PARIS,FRA, it ,3500,,2023/01/05,
1555.0,Lina,,paris,,it,1800,test@yahoo.com,2023/01/05,80
171.0,  ali  ,21,PARIS,FR,Marketing,2200,invalid-email,not_a_date,30
1557.0,Nadia,twenty,,FRA,SALES,-100,invalid-email,2023/01/05,40
, Lina ,29, Marseille ,FRA,SALES,3000,user@gmail.com,05/01/2023,fifty
,Sara,26,marseille,FR,SALES,4k,user@gmail.com,05/01/2023,90
85.0,,29,Lille,france,HR,2200,,Jan 5 2023,fifty
1561.0,Sara,24, PARIS ,FR,,4000,test@yahoo.com,2023/01/05,10
1562.0,Fatima,22,lyon,FR,Sales,2200,test@yahoo.com,,40
1563.0, SARA ,23, PARIS ,,  ,999999,contact@outlook.com,2023-01-05,80
81.0,Sara,27,Lille,,SALES,-100,test@yahoo.com,2023/01/05,
192.0,SARA,23,paris,FRA,HR,3500,test@yahoo.com,2023/01/05,fifty
167.0,,30,marseille,,SALES,3000€,user@gmail.com,Jan 5 2023,80
,Amina,20,Lyon,,HR,999999,test@yahoo.com,Jan 5 2023,60
,,20,,,SALES,2000,,05/01/2023,30
1569.0,Ali,23,lyon,FRA,Sales,3500,invalid-email,,30
1570.0, Youssef ,24,marseille,,,1800,contact@outlook.com,2023/01/05,30
83.0, ali ,28,paris,FRA,Sales,3500,,,20
335.0,mohamed ,twenty,Paris,france,it,2200,,not_a_date,70
351.0,Ali,27,,,SALES,4000,user@gmail.com,Jan 5 2023,70
, ali ,21,,FRA,,3500,invalid-email,,60
,Lina,21, PARIS ,FRA,,999999,invalid-email,,
1576.0, Ali ,25,  ,FR, Finance ,3000€,,,80
1577.0,Nadia,24,Paris,France,,,contact@outlook.com,2023-01-05,100
351.0,Youssef,26,Marseille,,Marketing,999999,user@gmail.com,not_a_date,50
91.0,Lina,26, Paris ,FRA,it,3000,,2023-01-05,100
57.0,SARA,20,Lille,,SALES,2500,test@yahoo.com,2023-01-05,90
1581.0,SARA,22,,FRA,SALES,3000,contact@outlook.com,2023/01/05,N/A
1582.0,,??,Lille,,,1800,user@gmail.com,Jan 5 2023,60
1583.0,Amina,,,France, SALES ,3000€,,2023-01-05,60
,SARA,24,marseille,FRA,IT,2200,,Jan 5 2023,N/A
,,21,marseille,France, Finance ,4k,contact@outlook.com,Jan 5 2023,100
,,twenty, Lyon ,, IT ,3500,,2023/01/05,40
389.0,Youssef,,PARIS,FR,,??,user@gmail.com,not_a_date,70
1588.0, ali ,24, lyon ,France,SALES,2500,user@gmail.com,,70
1589.0,Youssef,24, LILLE ,,it,2000,test@yahoo.com,05/01/2023,10
363.0, Fatima ,21,,FR,,4k,invalid-email,,100
,Karim,27,Lille,France,it,3500,contact@outlook.com,Jan 5 2023,80
77.0,,,LILLE,france,,-100,test@yahoo.com,,70
130.0,Ali,30,,France,,3000€,contact@outlook.com,2023-01-05,40
,Lina,24,lyon,FR,,??,invalid-email,2023-01-05,30
,Mohamed,29, Marseille ,,SALES,4000,user@gmail.com,,50
,Nadia,23,marseille,,HR,4000,,,20
49.0, Fatima ,23,paris,,Marketing,2200,test@yahoo.com,,fifty
